Year,Full Name,AI_AN Prev Cases,AI_AN Prev Rates,Asian Prev Cases,Asian Prev Rates,Black Prev Cases,Black Prev Rates,Latino Prev Cases,Latino Prev Rates,Multi Prev Cases,Multi Prev Rates,NH_OPI Prev Cases,NH_OPI Prev Rates,White Prev Cases,White Prev Rates
2016,Putnam County IN,,,0,0,16,1222.7,5,898.6,,,,,30,101.3
2016,Putnam County MO,,,,,,,,,,,,,0,0
2016,Putnam County NY,,,0,0,14,642.8,33,296.4,20,2538.3,,,59,85
2016,Putnam County OH,,,,,,,,,0,0,,,6,23.1
2016,Putnam County TN,0,0,,,13,995.2,11,344,,,,,74,127.3
2016,Putnam County WV,0,0,0,0,,,,,0,0,,,30,65.4
2016,Quay County NM,,,,,,,5,166.4,,,,,0,0
2016,Queen Anne's County MD,,,,,,,,,,,,,,
2016,Queens County NY,11,165.1,625,121.4,5056,1416.3,6596,1257.3,1253,3756.4,6,261.8,2031,387.5
2016,Quitman County GA,,,,,5,536.5,,,,,,,,
2016,Quitman County MS,,,,,29,687,,,,,,,,
2016,Rabun County GA,,,,,,,,,,,,,9,69.3
2016,Racine County WI,,,,,94,556.9,36,198.6,7,325.9,,,87,71
2016,Radford City VA,,,0,0,,,,,0,0,,,8,60.5
2016,Rains County TX,,,,,,,,,0,0,,,9,106
2016,Raleigh County WV,0,0,0,0,31,591.5,,,13,1620.8,,,66,116.2
2016,Ralls County MO,,,,,,,,,,,,,,
2016,Ramsey County MN,,,32,54,587,1249.6,151,517.1,51,513.5,,,466,155.5
2016,Ramsey County ND,,,,,,,,,,,,,,
2016,Randall County TX,0,0,,,10,333.1,38,180.5,7,545.2,,,71,86.8
2016,Randolph County AL,,,,,7,192.2,0,0,0,0,,,,
2016,Randolph County AR,,,,,0,0,0,0,0,0,,,9,64.5
2016,Randolph County GA,,,,,24,662.1,,,,,,,,
2016,Randolph County IL,,,,,,,,,,,,,,
2016,Randolph County IN,,,,,0,0,,,,,,,24,119.5
2016,Randolph County MO,,,0,0,7,547.6,,,,,,,9,47.5
2016,Randolph County NC,0,0,,,47,651.1,24,215.5,10,935.3,,,113,114.5
2016,Randolph County WV,,,0,0,,,0,0,0,0,,,19,78.5
2016,Rankin County MS,0,0,,,235,924.6,15,485.7,11,1272.8,,,122,128.9
2016,Ransom County ND,,,,,,,,,,,,,,
2016,Rapides Parish LA,,,,,348,1051.7,9,296.3,7,527.9,,,124,181.1
2016,Rappahannock County VA,,,,,,,0,0,,,,,,
2016,Ravalli County MT,,,0,0,0,0,0,0,0,0,,,15,44.1
2016,Rawlins County KS,,,,,,,,,,,,,,
2016,Ray County MO,0,0,,,0,0,0,0,,,,,5,27.7
2016,Reagan County TX,,,,,,,,,,,,,,
2016,Real County TX,,,,,,,,,,,,,,
2016,Red Lake County MN,,,,,,,,,,,,,0,0
2016,Red River County TX,0,0,,,5,290.4,0,0,,,,,10,127.6
2016,Red River Parish LA,,,,,13,485,0,0,,,,,,
2016,Red Willow County NE,,,,,,,,,,,,,,
2016,Redwood County MN,,,,,,,,,,,,,,
2016,Reeves County TX,,,0,0,,,95,1025.1,,,,,6,243.9
2016,Refugio County TX,,,,,0,0,0,0,,,,,0,0
2016,Reno County KS,0,0,0,0,,,,,,,,,23,50.5
2016,Rensselaer County NY,,,5,140.7,71,856.2,46,836.1,42,2032.2,,,144,122.8
2016,Renville County MN,0,0,,,,,,,,,,,,
2016,Renville County ND,,,,,,,,,,,,,,
2016,Republic County KS,,,,,,,,,,,,,,
2016,Reynolds County MO,,,,,,,,,,,,,,
2016,Rhea County TN,0,0,0,0,,,0,0,,,,,27,107.9
2016,Rice County KS,,,,,0,0,,,0,0,,,,
2016,Rice County MN,,,,,19,758.7,12,321.1,,,,,21,44.5
2016,Rich County UT,,,,,,,,,,,,,,
2016,Richardson County NE,,,,,,,,,,,,,,
2016,Richland County IL,,,,,,,,,,,,,,
2016,Richland County MT,,,,,,,,,,,,,,
2016,Richland County ND,,,,,,,,,,,,,,
2016,Richland County OH,,,0,0,61,624.2,9,547.9,,,,,72,81.1
2016,Richland County SC,,,6,60,2265,1432.9,75,480.8,59,1074.7,,,373,240.1
2016,Richland County WI,,,,,,,,,,,,,,
2016,Richland Parish LA,,,,,36,616,,,,,,,7,66.2
2016,Richmond City VA,0,0,,,696,762.8,70,648.4,25,805.7,,,232,276.1
2016,Richmond County GA,0,0,,,1120,1231.7,38,505.2,48,1650.4,,,180,290.3
2016,Richmond County NC,,,,,82,705.4,12,609.6,7,1440.5,,,21,93.7
2016,Richmond County NY,,,20,57.6,688,1847.1,668,989.1,149,3284.5,,,514,201.1
2016,Richmond County VA,,,,,21,908.7,,,,,,,,
2016,Riley County KS,,,0,0,6,143.1,,,0,0,0,0,10,19.6
2016,Ringgold County IA,,,,,,,,,,,,,,
2016,Rio Arriba County NM,,,0,0,,,36,157.5,,,,,14,303
2016,Rio Blanco County CO,,,,,,,,,,,,,,
2016,Rio Grande County CO,0,0,,,,,,,,,,,5,97.8
2016,Ripley County IN,,,0,0,,,0,0,0,0,,,10,43.8
2016,Ripley County MO,,,,,,,,,,,,,,
2016,Ritchie County WV,,,,,,,,,,,,,,
2016,Riverside County CA,,,114,88.1,657,537.2,1900,214.8,,,,,4517,594.6
2016,Roane County TN,0,0,0,0,,,,,,,,,34,79
2016,Roane County WV,,,,,,,,,,,,,,
2016,Roanoke City VA,0,0,,,179,776.2,27,636.7,9,626.4,,,146,285.2
2016,Roanoke County VA,0,0,,,30,673,,,,,,,59,83.9
2016,Roberts County SD,,,,,,,,,,,,,,
2016,Roberts County TX,,,,,,,,,,,,,0,0
2016,Robertson County KY,,,,,,,,,,,,,,
2016,Robertson County TN,0,0,0,0,35,867.4,10,331.4,,,,,56,114.2
2016,Robertson County TX,,,,,15,557.6,,,,,,,,
2016,Robeson County NC,,,0,0,209,794.6,28,400.1,45,2483.4,,,54,179
2016,Rock County MN,,,,,,,,,,,,,,
2016,Rock County NE,,,,,,,,,,,,,0,0
2016,Rock County WI,0,0,0,0,42,700.5,19,199.2,,,,,69,60
2016,Rock Island County IL,,,,,,,,,,,,,,
2016,Rockbridge County VA,0,0,0,0,,,0,0,,,,,7,38.1
2016,Rockcastle County KY,,,,,,,,,,,,,,
2016,Rockdale County GA,0,0,,,221,577.4,14,226.5,17,1668.6,,,48,180.6
2016,Rockingham County NC,,,0,0,90,617.2,8,208.8,7,737.3,,,61,105
2016,Rockingham County NH,,,,,,,,,,,,,,
2016,Rockingham County VA,,,,,6,467,7,177.3,,,,,39,64.4
2016,Rockland County NY,0,0,,,246,787,198,461.6,108,3816.5,,,109,66.4
2016,Rockwall County TX,,,0,0,21,462.3,20,166.2,7,766.9,,,40,71.8
2016,Roger Mills County OK,,,,,,,,,,,,,,
2016,Rogers County OK,7,74.7,0,0,,,,,5,97.2,,,47,83.1
2016,Rolette County ND,,,,,,,,,,,,,,
2016,Rooks County KS,,,,,,,,,,,,,0,0
2016,Roosevelt County MT,,,,,,,,,,,,,,
2016,Roosevelt County NM,0,0,0,0,0,0,,,0,0,,,,
2016,Roscommon County MI,0,0,0,0,,,0,0,,,,,13,63.7
2016,Roseau County MN,,,,,,,,,,,,,,
2016,Rosebud County MT,,,,,,,,,,,,,,
2016,Ross County OH,0,0,0,0,21,508.5,,,7,617.1,,,61,103.6
2016,Routt County CO,,,,,,,,,0,0,,,10,51
2016,Rowan County KY,,,,,,,,,,,,,,
2016,Rowan County NC,0,0,,,195,1052.2,17,208.5,9,726.3,,,90,102.5
2016,Runnels County TX,,,,,,,0,0,,,,,,
2016,Rush County IN,,,,,0,0,0,0,,,,,8,59.1
2016,Rush County KS,,,,,,,,,,,,,0,0
2016,Rusk County TX,,,0,0,86,1104.3,30,469.1,12,2742.5,,,39,133.7
2016,Rusk County WI,,,,,,,,,0,0,,,5,43.1
2016,Russell County AL,0,0,,,121,578.1,8,366,15,2107.4,,,49,212.8
2016,Russell County KS,,,,,,,0,0,,,,,0,0
2016,Russell County KY,,,,,,,,,,,,,,
2016,Russell County VA,,,,,0,0,0,0,0,0,,,11,47.9
2016,Rutherford County NC,0,0,0,0,22,408.6,,,,,,,42,87
2016,Rutherford County TN,0,0,11,134.9,232,640.7,34,204.2,19,466.7,0,0,246,131.9
2016,Rutland County VT,,,,,,,,,,,,,,
2016,Sabine County TX,,,,,,,,,,,,,,
2016,Sabine Parish LA,0,0,,,7,224.6,,,0,0,,,7,50.2
2016,Sac County IA,,,,,,,0,0,,,,,0,0
2016,Sacramento County CA,,,134,67.7,997,816.6,815,311.4,,,,,1933,322.2
2016,Sagadahoc County ME,,,,,,,,,,,,,,
2016,Saginaw County MI,0,0,,,145,504.7,10,83,11,504.1,,,75,63.8
2016,Saguache County CO,,,,,,,5,274.5,,,,,,
2016,Salem City VA,,,0,0,7,475.3,0,0,0,0,,,19,99.5
2016,Salem County NJ,,,0,0,63,911,30,764.9,9,1188.1,,,40,96.8
2016,Saline County AR,0,0,,,21,323.7,8,215.1,5,504,,,43,50.5
2016,Saline County IL,,,,,,,,,,,,,,
2016,Saline County KS,0,0,,,10,697.1,,,,,,,6,15.9
2016,Saline County MO,,,0,0,,,,,0,0,0,0,7,43.9
2016,Saline County NE,,,,,,,,,,,,,,
2016,Salt Lake County UT,8,137.3,44,114.2,185,1364.5,416,283,40,274.4,5,37.1,1165,176.8
2016,Saluda County SC,,,,,22,525.1,9,408.2,0,0,,,8,77.3
2016,Sampson County NC,,,0,0,89,643.6,27,326,,,,,24,84.4
2016,San Augustine County TX,,,,,,,,,,,,,,
2016,San Benito County CA,,,,,,,,,,,,,,
2016,San Bernardino County CA,,,87,69.5,829,577.8,1719,198.6,,,,,1048,191.8
2016,San Diego County CA,,,369,109.8,1529,1155.1,4618,533.7,371,509.7,,,5631,417.8
2016,San Francisco County CA,,,743,268,,,2732,2440.6,,,,,6831,2073.8
2016,San Jacinto County TX,0,0,0,0,15,661.5,7,265.5,,,,,17,94.5
2016,San Joaquin County CA,,,57,63.2,,,414,184.8,,,,,360,171.9
2016,San Juan County CO,,,,,,,,,,,,,,
2016,San Juan County NM,39,101.5,0,0,,,29,156.2,6,381.4,,,31,72.1
2016,San Juan County UT,,,,,,,,,,,,,,
2016,San Juan County WA,,,,,,,,,,,,,13,97.1
2016,San Luis Obispo County CA,,,,,,,,,,,,,212,120.6
2016,San Mateo County CA,,,176,93.6,,,501,333.5,,,,,666,247.2
2016,San Miguel County CO,,,,,,,,,,,,,,
2016,San Miguel County NM,,,0,0,,,30,161.6,0,0,,,10,215.8
2016,San Patricio County TX,0,0,,,,,29,97.1,,,,,16,71.5
2016,San Saba County TX,,,,,,,,,,,,,,
2016,Sanborn County SD,,,,,,,,,,,,,,
2016,Sanders County MT,,,,,,,,,,,,,,
2016,Sandoval County NM,11,82.5,,,11,475.6,58,135.4,,,0,0,69,125
2016,Sandusky County OH,,,0,0,9,661.2,8,186.8,,,,,23,53.3
2016,Sangamon County IL,,,,,,,,,,,,,,
2016,Sanilac County MI,0,0,0,0,0,0,,,0,0,,,19,57.1
2016,Sanpete County UT,0,0,0,0,,,,,0,0,0,0,7,33.6
2016,Santa Barbara County CA,,,,,,,280,184.1,,,,,236,130
2016,Santa Clara County CA,,,325,55,,,1230,319.2,,,,,1034,187.5
2016,Santa Cruz County AZ,0,0,0,0,0,0,37,121.4,,,,,9,141.1
2016,Santa Cruz County CA,,,,,,,159,224.8,,,,,264,183.2
2016,Santa Fe County NM,11,358.5,,,15,1390.3,172,275.9,8,590.7,,,225,378.3
2016,Santa Rosa County FL,0,0,,,95,1037.3,19,265.6,11,358.3,,,160,133.7
2016,Sarasota County FL,,,,,200,1350.1,118,398.2,27,792.9,0,0,544,171.7
2016,Saratoga County NY,0,0,,,30,992.5,42,761.1,22,926.7,,,124,69.6
2016,Sargent County ND,,,,,,,,,,,,,,
2016,Sarpy County NE,,,0,0,15,266.9,5,44,0,0,,,8,6.8
2016,Sauk County WI,0,0,0,0,,,,,,,,,22,44.5
2016,Saunders County NE,,,,,,,,,,,,,,
2016,Sawyer County WI,0,0,,,,,,,0,0,,,,
2016,Schenectady County NY,0,0,,,110,884.1,80,1043.5,107,3531.3,,,120,119
2016,Schleicher County TX,,,,,,,,,,,,,,
2016,Schley County GA,,,,,5,569.8,0,0,,,,,,
2016,Schoharie County NY,,,0,0,,,5,626.7,,,,,23,89.3
2016,Schoolcraft County MI,,,,,,,,,,,,,,
2016,Schuyler County IL,,,,,,,,,,,,,,
2016,Schuyler County MO,,,,,,,,,,,,,0,0
2016,Schuyler County NY,,,,,,,,,,,,,,
2016,Schuylkill County PA,,,0,0,15,407.3,14,336.8,0,0,,,21,18.4
2016,Scioto County OH,0,0,0,0,10,589,6,911,,,,,59,97.2
2016,Scotland County MO,,,,,,,,,,,,,,
2016,Scotland County NC,,,,,86,764.5,,,5,1079.7,,,19,140.3
2016,Scott County AR,,,,,,,,,,,,,,
2016,Scott County IA,0,0,,,52,554.7,16,192.2,10,400.5,,,127,107.7
2016,Scott County IL,,,,,,,,,,,,,,
2016,Scott County IN,,,0,0,,,,,5,4629,,,145,758.6
2016,Scott County KS,,,,,,,,,,,,,,
2016,Scott County KY,,,,,,,,,,,,,,
2016,Scott County MN,,,8,114.9,22,579,15,290.8,,,,,49,51
2016,Scott County MO,,,0,0,10,290.6,,,0,0,,,17,62.1
2016,Scott County MS,,,,,39,454.7,12,581.4,,,,,10,84.2
2016,Scott County TN,,,,,,,0,0,0,0,,,6,33.8
2016,Scott County VA,,,,,0,0,,,0,0,,,9,48.3
2016,Scotts Bluff County NE,,,,,,,,,,,,,,
2016,Screven County GA,,,,,26,534.3,,,5,4914.9,,,7,105.8
2016,Scurry County TX,,,,,,,,,,,,,5,62.8
2016,Searcy County AR,,,,,,,,,,,,,,
2016,Sebastian County AR,0,0,,,51,777.2,18,142.6,10,398.7,,,128,166.8
2016,Sedgwick County CO,,,,,,,,,,,,,,
2016,Sedgwick County KS,,,13,67.8,215,608.4,128,249.1,48,490.4,,,363,122.6
2016,Seminole County FL,,,16,95.4,416,1000.1,265,345.3,36,618.4,,,441,179.3
2016,Seminole County GA,,,,,14,603.8,,,,,,,6,132.2
2016,Seminole County OK,,,,,,,0,0,0,0,,,10,71.1
2016,Seneca County NY,,,0,0,24,1510.5,25,2632.3,9,2918.1,,,25,94
2016,Seneca County OH,0,0,0,0,,,,,0,0,,,11,25.8
2016,Sequatchie County TN,,,,,,,,,,,,,14,117.8
2016,Sequoyah County OK,,,,,0,0,,,,,,,30,132.4
2016,Sevier County AR,0,0,,,,,,,,,,,5,60
2016,Sevier County TN,0,0,,,,,6,158.3,,,,,70,92.8
2016,Sevier County UT,0,0,,,,,0,0,0,0,,,7,45.3
2016,Seward County KS,,,0,0,,,19,195.2,0,0,,,,
2016,Seward County NE,,,,,,,,,,,,,,
2016,Shackelford County TX,,,,,,,,,,,,,,
2016,Shannon County MO,,,,,,,,,,,,,,
2016,Sharkey County MS,,,,,,,,,,,,,,
2016,Sharp County AR,0,0,,,,,0,0,,,,,9,65.8
2016,Shasta County CA,,,,,,,,,,,,,151,121.6
2016,Shawano County WI,0,0,0,0,0,0,0,0,,,,,12,38.9
2016,Shawnee County KS,,,,,71,630.6,32,207.8,9,253.7,0,0,113,99.5
2016,Sheboygan County WI,0,0,,,9,541.7,16,322.3,0,0,,,40,47.4
2016,Shelby County AL,,,,,96,452.8,10,118.7,17,1062.8,,,147,104.6
2016,Shelby County IA,,,,,,,,,,,,,,
2016,Shelby County IL,,,,,,,,,,,,,,
2016,Shelby County IN,,,0,0,,,,,0,0,,,25,71.9
2016,Shelby County KY,,,,,,,,,,,,,,
2016,Shelby County MO,,,,,,,,,,,,,,
2016,Shelby County OH,,,0,0,,,0,0,,,,,28,74.5
2016,Shelby County TN,,,6,30,4954,1230.3,168,438.6,259,3364,,,590,199.9
2016,Shelby County TX,,,,,18,512.9,,,,,,,15,111
2016,Shenandoah County VA,,,0,0,5,662.1,,,0,0,,,18,55.2
2016,Sherburne County MN,0,0,0,0,16,909.4,6,353,,,,,19,27.2
2016,Sheridan County KS,,,,,,,,,,,,,0,0
2016,Sheridan County MT,,,,,,,,,,,,,,
2016,Sheridan County ND,,,,,,,,,,,,,,
2016,Sheridan County NE,,,,,,,,,,,,,,
2016,Sheridan County WY,,,0,0,0,0,0,0,0,0,,,7,29.8
2016,Sherman County KS,,,,,,,0,0,,,,,0,0
2016,Sherman County NE,,,,,,,,,,,,,0,0
2016,Sherman County OR,,,,,,,,,,,,,,
2016,Sherman County TX,,,,,,,,,,,,,,
2016,Shiawassee County MI,0,0,,,0,0,,,5,887.1,,,32,57.7
2016,Shoshone County ID,,,,,,,,,,,,,,
2016,Sibley County MN,,,,,,,,,,,,,,
2016,Sierra County CA,,,,,,,,,,,,,,
2016,Sierra County NM,0,0,,,,,,,,,,,5,74.7
2016,Silver Bow County MT,0,0,0,0,0,0,,,0,0,,,19,70.4
2016,Simpson County KY,,,,,,,,,,,,,,
2016,Simpson County MS,,,,,35,453.5,,,0,0,,,10,71.5
2016,Sioux County IA,,,0,0,0,0,,,0,0,,,,
2016,Sioux County ND,,,,,,,,,,,,,,
2016,Sioux County NE,,,,,,,,,,,,,0,0
2016,Siskiyou County CA,,,,,,,,,,,,,,
2016,Sitka City and Borough AK,,,,,,,,,,,,,,
2016,Skagit County WA,,,0,0,9,1351.6,23,145.7,10,504.7,,,47,57.9
2016,Skagway Municipality AK,,,,,,,,,,,,,,
2016,Skamania County WA,0,0,0,0,,,0,0,0,0,,,6,67.1
2016,Slope County ND,,,,,,,,,,,,,,
2016,Smith County KS,,,,,,,,,,,,,0,0
2016,Smith County MS,,,,,15,503.7,0,0,,,,,,
2016,Smith County TN,,,,,5,1413.8,0,0,,,,,12,78.6
2016,Smith County TX,0,0,0,0,190,591.7,61,196.9,16,851.1,0,0,142,122.1
2016,Smyth County VA,,,,,7,1094,,,,,,,20,78.8
2016,Snohomish County WA,,,43,61.2,172,874.8,141,251.5,50,243.2,,,596,124.3
2016,Snyder County PA,,,,,,,,,0,0,,,9,27.4
2016,Socorro County NM,,,0,0,0,0,11,161.4,0,0,,,,
2016,Solano County CA,,,50,86.4,458,880.7,236,271.5,,,,,397,263
2016,Somerset County MD,,,,,,,,,,,,,,
2016,Somerset County ME,,,,,,,,,,,,,,
2016,Somerset County NJ,,,13,27.9,223,875.4,162,437,53,1665.7,,,143,85.8
2016,Somerset County PA,,,0,0,,,,,,,,,7,11.3
2016,Somervell County TX,,,,,,,,,0,0,,,,
2016,Sonoma County CA,,,,,,,237,233.4,,,,,1030,354.7
2016,Southampton County VA,,,,,31,558,0,0,5,2994.8,,,5,52.2
2016,Southeast Fairbanks Census Area AK,,,,,,,,,,,,,,
2016,Spalding County GA,0,0,,,120,697.9,10,498.4,13,2283.7,,,39,118.2
2016,Spartanburg County SC,,,,,425,837.5,30,213.3,18,668.4,,,208,117.7
2016,Spencer County IN,,,,,0,0,0,0,0,0,,,5,30.1
2016,Spencer County KY,,,,,,,,,,,,,,
2016,Spink County SD,,,,,,,,,,,,,,
2016,Spokane County WA,,,8,82.4,41,563.2,40,196.4,21,186.2,,,428,118.6
2016,Spotsylvania County VA,0,0,,,64,376.4,6,67.5,9,382.6,,,59,77.2
2016,St. Bernard Parish LA,0,0,,,90,1192.3,12,346.9,,,,,68,283.3
2016,St. Charles County MO,,,,,74,495.2,15,163.7,11,265.1,0,0,219,76.1
2016,St. Charles Parish LA,0,0,,,67,607.8,7,286.3,,,,,43,147.7
2016,St. Clair County AL,0,0,0,0,27,402.9,,,6,916.5,,,68,107.5
2016,St. Clair County IL,,,,,,,,,,,,,,
2016,St. Clair County MI,,,,,,,,,,,,,,
2016,St. Clair County MO,,,,,,,,,,,,,,
2016,St. Croix County WI,0,0,0,0,,,,,,,,,11,16.1
2016,St. Francis County AR,0,0,0,0,48,426.7,5,421.3,,,,,7,74.8
2016,St. Francois County MO,0,0,0,0,20,705,,,,,,,38,73.5
2016,St. Helena Parish LA,,,,,16,356.5,0,0,,,,,,
2016,St. James Parish LA,,,,,61,707.1,0,0,,,,,10,113.3
2016,St. John The Baptist Parish LA,0,0,0,0,145,744.7,8,414.7,,,,,19,140.4
2016,St. Johns County FL,0,0,,,110,1086.1,27,212.9,16,648.9,,,161,95.7
2016,St. Joseph County IN,,,5,90.1,288,1072.1,32,197.5,16,394.5,,,191,112.3
2016,St. Joseph County MI,,,,,,,,,,,,,,
2016,St. Landry Parish LA,0,0,0,0,205,761.5,,,,,,,64,168.1
2016,St. Lawrence County NY,0,0,,,59,2548.9,96,4536.7,16,1660.6,,,80,92.8
2016,St. Louis City MO,,,20,221.4,1653,1388.7,102,1109.8,94,2008.3,,,1064,864.2
2016,St. Louis County MN,,,,,19,825.6,10,422.1,10,339.5,,,88,55.2
2016,St. Louis County MO,0,0,16,46.1,1449,745.2,98,467.5,58,484.7,0,0,647,112
2016,St. Lucie County FL,0,0,5,102.6,1070,2212.2,169,378.5,29,866.3,0,0,301,187.8
2016,St. Martin Parish LA,0,0,0,0,62,486,13,1075.5,,,,,24,82
2016,St. Mary Parish LA,0,0,0,0,45,337,,,7,1397.3,,,28,112.4
2016,St. Mary's County MD,,,,,,,,,,,,,40,56.9
2016,St. Tammany Parish LA,,,,,138,580.8,22,208,12,489.1,,,255,151.2
2016,Stafford County KS,,,,,,,,,,,,,,
2016,Stafford County VA,0,0,0,0,110,535.6,14,105.9,8,261,0,0,44,57.9
2016,Stanislaus County CA,,,,,,,284,155.1,,,,,282,141.4
2016,Stanley County SD,,,,,,,,,,,,,,
2016,Stanly County NC,0,0,,,59,1055.6,8,466.9,6,1424.5,,,31,72.8
2016,Stanton County KS,,,,,,,0,0,,,,,0,0
2016,Stanton County NE,,,,,,,,,,,,,,
2016,Stark County IL,,,,,,,,,,,,,,
2016,Stark County ND,,,,,,,,,,,,,,
2016,Stark County OH,0,0,,,112,487.5,7,130.1,15,288.5,,,291,104.2
2016,Starke County IN,,,,,,,,,0,0,,,7,38.3
2016,Starr County TX,,,,,,,35,75.2,,,,,,
2016,Staunton City VA,,,0,0,17,727.4,,,,,,,21,121.9
2016,Ste. Genevieve County MO,,,,,19,16048.4,,,,,,,22,150.6
2016,Stearns County MN,0,0,0,0,26,422.1,,,,,,,24,20.6
2016,Steele County MN,,,0,0,,,,,0,0,,,,
2016,Steele County ND,,,,,,,,,,,,,,
2016,Stephens County GA,,,0,0,20,879.6,,,,,,,16,88.1
2016,Stephens County OK,,,0,0,,,,,0,0,,,16,52.8
2016,Stephens County TX,,,,,,,,,,,,,6,102.2
2016,Stephenson County IL,,,,,,,,,,,,,,
2016,Sterling County TX,,,,,,,0,0,,,,,0,0
2016,Steuben County IN,,,0,0,0,0,,,0,0,,,14,50.3
2016,Steuben County NY,0,0,,,10,851.2,7,604.5,12,1422.1,,,57,73.6
2016,Stevens County KS,,,,,,,,,,,,,,
2016,Stevens County MN,,,,,,,,,,,,,,
2016,Stevens County WA,0,0,0,0,,,,,,,,,15,45.4
2016,Stewart County GA,,,0,0,20,923.3,25,1444.4,,,,,,
2016,Stewart County TN,,,,,,,,,,,,,,
2016,Stillwater County MT,,,,,,,,,0,0,,,6,80.4
2016,Stoddard County MO,,,,,0,0,0,0,,,,,7,29.2
2016,Stokes County NC,0,0,0,0,7,431.4,,,,,,,29,79.3
2016,Stone County AR,,,,,,,0,0,0,0,,,7,68.2
2016,Stone County MO,0,0,0,0,,,,,0,0,,,18,67.6
2016,Stone County MS,,,,,21,688.2,0,0,,,,,17,144.4
2016,Stonewall County TX,,,,,,,0,0,,,,,0,0
2016,Storey County NV,,,,,,,,,,,,,,
2016,Story County IA,0,0,,,7,327.3,,,,,,,28,38.8
2016,Strafford County NH,,,,,,,,,,,,,,
2016,Stutsman County ND,,,,,,,,,,,,,,
2016,Sublette County WY,,,,,,,,,,,,,,
2016,Suffolk City VA,0,0,,,122,399.5,6,215.3,7,591.2,,,33,88.4
2016,Suffolk County MA,,,,,,,,,,,,,,
2016,Suffolk County NY,,,15,30.5,601,670.6,1001,467,410,3178.4,,,993,110.9
2016,Sullivan County IN,,,,,,,,,0,0,,,11,67.2
2016,Sullivan County MO,,,,,,,,,,,,,,
2016,Sullivan County NH,,,,,,,,,,,,,,
2016,Sullivan County NY,,,0,0,65,1242.9,124,1390.9,61,7197.8,,,80,168.9
2016,Sullivan County PA,,,,,,,,,,,,,,
2016,Sullivan County TN,0,0,0,0,19,674.7,7,350.7,,,,,116,91.1
2016,Sully County SD,,,,,,,,,,,,,,
2016,Summers County WV,,,,,,,0,0,,,,,9,85.5
2016,Summit County CO,,,0,0,9,3728.4,11,346,0,0,,,26,113.2
2016,Summit County OH,,,7,46.3,387,606.5,34,415.5,36,484.4,,,377,103.4
2016,Summit County UT,,,0,0,,,,,,,,,14,48.6
2016,Sumner County KS,0,0,,,,,,,,,,,10,57.6
2016,Sumner County TN,0,0,0,0,57,554.9,14,240,7,413,0,0,124,96.3
2016,Sumter County AL,,,0,0,29,365.7,,,,,,,,
2016,Sumter County FL,,,0,0,150,1898.7,36,621.8,5,680.3,,,92,92.1
2016,Sumter County GA,,,0,0,95,737.2,6,546.1,6,3146.2,,,7,65.7
2016,Sumter County SC,,,,,561,1362.3,12,423.7,14,1279.8,,,58,140.6
2016,Sunflower County MS,,,,,168,1062.6,,,6,5960.1,,,9,156.8
2016,Surry County NC,0,0,0,0,15,680.6,10,194.7,,,,,45,85
2016,Surry County VA,,,,,10,405.6,0,0,,,,,,
2016,Susquehanna County PA,,,0,0,,,,,0,0,,,8,23
2016,Sussex County DE,,,0,0,204,944.2,55,409.6,28,1157.5,,,341,230
2016,Sussex County NJ,,,0,0,19,820.9,24,274.1,11,897.6,,,90,83.5
2016,Sussex County VA,,,,,49,841.2,,,,,,,,
2016,Sutter County CA,,,,,,,,,,,,,,
2016,Sutton County TX,,,,,,,,,,,,,,
2016,Suwannee County FL,0,0,0,0,105,2183.4,14,472.8,,,,,63,218.9
2016,Swain County NC,0,0,,,,,0,0,0,0,,,8,103.1
2016,Sweet Grass County MT,,,,,,,,,,,,,0,0
2016,Sweetwater County WY,0,0,0,0,,,9,175.4,0,0,,,12,41.5
2016,Swift County MN,,,,,,,,,,,,,,
2016,Swisher County TX,,,,,,,,,,,,,,
2016,Switzerland County IN,,,,,,,0,0,,,,,10,120
2016,Talbot County GA,,,,,18,591.5,,,,,,,,
2016,Talbot County MD,,,,,,,,,,,,,,
2016,Taliaferro County GA,,,,,,,,,,,,,,
2016,Talladega County AL,,,0,0,106,484.7,8,604.4,10,1444.1,,,58,132.4
2016,Tallahatchie County MS,,,0,0,17,258.8,,,0,0,,,,
2016,Tallapoosa County AL,0,0,0,0,39,437.7,,,,,,,19,77.8
2016,Tama County IA,0,0,,,,,,,0,0,,,11,91.4
2016,Taney County MO,0,0,0,0,,,7,318.1,0,0,,,38,90.7
2016,Tangipahoa Parish LA,,,0,0,255,840.3,9,222.2,6,601.5,,,118,167.7
2016,Taos County NM,,,0,0,0,0,26,165.5,,,,,18,166.6
2016,Tarrant County TX,,,87,95.6,2197,850.8,1140,268.3,294,1240.2,,,1508,182.2
2016,Tate County MS,,,,,21,290.5,0,0,,,,,6,38.4
2016,Tattnall County GA,,,0,0,60,939.9,,,,,,,21,163.8
2016,Taylor County FL,,,0,0,131,3526.5,20,2542.3,6,2432.4,,,22,159.2
2016,Taylor County GA,,,,,22,832.9,,,,,,,,
2016,Taylor County IA,,,,,,,,,,,,,,
2016,Taylor County KY,,,,,,,,,,,,,,
2016,Taylor County TX,0,0,,,62,800.8,54,220.6,14,808.4,,,100,134.5
2016,Taylor County WI,,,,,,,,,,,,,,
2016,Taylor County WV,,,,,0,0,0,0,,,,,7,50
