Year,Full Name,13-24 Prev Cases,13-24 Prev Rates,25-34 Prev Cases,25-34 Prev Rates,35-44 Prev Cases,35-44 Prev Rates,45-54 Prev Cases,45-54 Prev Rates,55+ Prev Cases,55+ Prev Rates
2014,Douglas County KS,8,23.1,20,114.1,19,146.5,27,229.9,20,84.9
2014,Douglas County MN,0,0,,,,,,,,
2014,Douglas County MO,0,0,0,0,,,,,6,114.9
2014,Douglas County NE,15,17.2,44,50.2,98,140.2,103,149.5,52,41.4
2014,Douglas County NV,,,5,109.5,8,174,18,275.6,,
2014,Douglas County OR,,,6,53.6,11,100.6,27,199.7,,
2014,Douglas County SD,,,,,,,,,,
2014,Douglas County WA,0,0,,,,,,,,
2014,Douglas County WI,,,,,,,,,8,58.8
2014,Doña Ana County NM,11,23.2,75,278.7,93,405.6,102,425,80,150.6
2014,Drew County AR,,,,,,,,,,
2014,Dubois County IN,,,,,5,99.9,5,80.1,,
2014,Dubuque County IA,9,55.1,8,65,9,86.3,19,146.5,10,35.2
2014,Duchesne County UT,0,0,,,,,,,,
2014,Dukes County MA,,,,,,,,,,
2014,Dundy County NE,0,0,0,0,0,0,0,0,0,0
2014,Dunklin County MO,0,0,,,,,8,193.3,6,63.9
2014,Dunn County ND,,,,,,,,,,
2014,Dunn County WI,,,0,0,,,,,,
2014,Dupage County IL,,,,,,,,,,
2014,Duplin County NC,6,66.6,17,246.8,35,465.4,44,560.1,42,239.6
2014,Durham County NC,76,163.4,241,451,335,778,522,1422.1,423,637
2014,Dutchess County NY,27,51.3,86,261.7,113,324.8,335,706.6,330,377.7
2014,Duval County FL,292,204.8,1041,727.7,1250,1095.5,1719,1406.8,1223,545
2014,Duval County TX,,,,,,,,,5,156.7
2014,Dyer County TN,,,,,5,106.3,13,245.3,8,72.3
2014,Eagle County CO,,,9,97.9,8,90.9,20,253.6,,
2014,Early County GA,,,,,5,410.8,9,656,6,184.3
2014,East Baton Rouge Parish LA,262,281.2,808,1217.5,934,1833.7,933,1778.6,691,639.7
2014,East Carroll Parish LA,,,7,649.4,6,683.4,9,932.6,,
2014,East Feliciana Parish LA,7,243.9,27,1027,37,1547.5,51,1699.4,24,394.2
2014,Eastland County TX,0,0,,,,,,,5,78.3
2014,Eaton County MI,,,10,74.6,15,119.6,37,240,,
2014,Eau Claire County WI,,,,,6,54.6,17,141.3,8,30.3
2014,Echols County GA,,,,,,,,,,
2014,Ector County TX,10,34.6,39,154.8,44,237.6,62,355.7,34,113.8
2014,Eddy County ND,,,,,,,,,,
2014,Eddy County NM,,,,,7,107.8,7,98.9,5,33.1
2014,Edgar County IL,,,,,,,,,,
2014,Edgecombe County NC,13,151.8,43,670.9,47,769.6,88,1198.4,75,430
2014,Edgefield County SC,,,9,267.4,14,402.5,16,400.9,,
2014,Edmonson County KY,,,,,,,,,,
2014,Edmunds County SD,,,,,,,,,,
2014,Edwards County IL,,,,,,,,,,
2014,Edwards County KS,,,,,,,,,,
2014,Edwards County TX,,,,,,,,,,
2014,Effingham County GA,,,13,183.8,9,113.2,11,135.9,,
2014,Effingham County IL,,,,,,,,,,
2014,El Dorado County CA,,,,,,,,,,
2014,El Paso County CO,27,22.2,86,85.6,142,171.8,292,336.9,180,118.8
2014,El Paso County TX,101,61,343,286,437,415.5,642,651.1,457,261.4
2014,Elbert County CO,,,,,,,8,176.9,9,117.3
2014,Elbert County GA,,,5,224.9,10,464.7,8,293,,
2014,Elk County KS,,,,,,,,,,
2014,Elk County PA,0,0,,,5,145.3,,,,
2014,Elkhart County IN,8,23.7,25,98.7,35,138.9,48,184.8,33,65.3
2014,Elko County NV,,,,,,,7,95.8,8,70.4
2014,Elliott County KY,,,,,,,,,,
2014,Ellis County KS,0,0,0,0,0,0,,,,
2014,Ellis County OK,0,0,0,0,0,0,0,0,0,0
2014,Ellis County TX,12,43,47,238.9,59,277.7,63,283.2,45,118.8
2014,Ellsworth County KS,,,,,,,,,,
2014,Elmore County AL,7,54.1,33,307,37,329.5,62,537.5,31,146.5
2014,Elmore County ID,,,,,,,,,,
2014,Emanuel County GA,6,168.1,11,367.4,8,305,13,449.7,16,256.5
2014,Emery County UT,,,,,,,,,,
2014,Emmet County IA,,,,,,,,,,
2014,Emmet County MI,,,,,,,6,132.1,5,42.6
2014,Emmons County ND,,,,,,,,,,
2014,Emporia City VA,,,,,0,0,6,845.1,5,302.7
2014,Erath County TX,,,5,101.2,,,5,111.4,6,62.2
2014,Erie County NY,83,55.3,313,251.3,443,432.8,734,564.5,528,187.7
2014,Erie County OH,6,53.9,8,97.8,17,206.2,23,215.6,17,64
2014,Erie County PA,7,14.5,42,116.9,64,203.2,95,254.2,78,93.7
2014,Escambia County AL,,,15,305.6,16,319.4,25,488.3,,
2014,Escambia County FL,56,97.9,165,382.6,214,643.4,420,1063.2,310,353.4
2014,Esmeralda County NV,,,,,,,,,0,0
2014,Essex County MA,,,,,,,,,,
2014,Essex County NJ,322,253.5,911,856.9,1575,1411.1,3005,2628.8,3112,1615.1
2014,Essex County NY,,,,,18,406.3,22,381.8,21,149.2
2014,Essex County VA,,,,,,,7,419.9,6,152.7
2014,Essex County VT,,,,,,,,,,
2014,Estill County KY,,,,,,,,,,
2014,Etowah County AL,9,56.5,25,207.9,27,205,45,317.8,28,86.9
2014,Eureka County NV,,,,,,,,,,
2014,Evangeline Parish LA,,,13,301.2,17,438.9,17,373.8,,
2014,Evans County GA,,,7,487.8,7,542.6,12,843.9,,
2014,Fairbanks North Star Borough AK,,,,,,,,,,
2014,Fairfax City VA,,,,,11,354,22,649.5,20,310.3
2014,Fairfax County VA,40,23.8,212,132.7,431,258.6,586,341.9,505,183.9
2014,Fairfield County CT,79,52,246,226.1,444,363.5,879,592.9,905,349.1
2014,Fairfield County OH,5,20.5,23,131.8,28,140,56,252,40,98
2014,Fairfield County SC,,,12,527,14,542.2,16,466.5,,
2014,Fall River County SD,,,,,,,,,,
2014,Fallon County MT,0,0,0,0,0,0,0,0,0,0
2014,Falls Church City VA,,,,,6,304.9,6,285,12,343.5
2014,Falls County TX,,,12,497.9,17,824.8,9,374.4,,
2014,Fannin County GA,,,,,5,207.5,7,219.7,13,123.5
2014,Fannin County TX,,,14,344.7,18,434.8,14,295.9,,
2014,Faribault County MN,,,,,,,,,,
2014,Faulk County SD,,,,,,,,,,
2014,Faulkner County AR,13,48.1,44,251.7,30,200.4,36,247.9,22,85.7
2014,Fauquier County VA,,,7,98.2,9,110.6,24,211.3,,
2014,Fayette County AL,0,0,,,,,6,259.7,,
2014,Fayette County GA,9,46.7,26,297.1,31,247.3,48,263.5,46,135.9
2014,Fayette County IA,0,0,,,,,,,,
2014,Fayette County IL,,,,,,,,,,
2014,Fayette County IN,,,0,0,,,,,0,0
2014,Fayette County KY,30,48.8,,,,,,,184,254.1
2014,Fayette County OH,,,5,149.7,,,8,201.5,5,58.3
2014,Fayette County PA,6,32.3,15,98.5,19,118.2,31,160.7,21,45
2014,Fayette County TN,7,136.3,18,425.2,18,384.2,20,350.8,13,95.9
2014,Fayette County TX,0,0,,,8,322.5,10,300.8,,
2014,Fayette County WV,,,,,11,192.8,19,313.4,12,77.7
2014,Fentress County TN,0,0,,,,,,,,
2014,Fergus County MT,,,,,,,,,,
2014,Ferry County WA,,,,,,,,,,
2014,Fillmore County MN,0,0,,,,,,,,
2014,Fillmore County NE,,,,,,,,,,
2014,Finney County KS,,,5,96.8,9,210,,,8,109.1
2014,Fisher County TX,,,,,,,,,,
2014,Flagler County FL,6,47.7,16,175.9,35,332.8,51,400.3,39,88.1
2014,Flathead County MT,,,5,45.1,10,89.8,15,117.9,,
2014,Fleming County KY,,,,,,,,,,
2014,Florence County SC,16,71,35,201.4,64,366.2,83,450.1,57,146.9
2014,Florence County WI,,,,,,,,,,
2014,Floyd County GA,6,36.5,25,209.8,49,411.5,67,528.7,48,179.3
2014,Floyd County IA,,,,,,,,,,
2014,Floyd County IN,6,50.2,6,64.5,20,207.7,39,347.2,26,120.7
2014,Floyd County KY,,,,,,,,,,
2014,Floyd County TX,,,,,,,,,,
2014,Floyd County VA,0,0,,,,,,,,
2014,Fluvanna County VA,,,,,9,260.1,14,360.7,8,96.5
2014,Foard County TX,,,,,,,,,,
2014,Fond Du Lac County WI,,,8,65.9,8,66.1,14,94.1,,
2014,Ford County IL,,,,,,,,,,
2014,Ford County KS,0,0,,,9,210.5,5,117.9,,
2014,Forest County PA,0,0,,,0,0,,,,
2014,Forest County WI,,,,,,,,,,
2014,Forrest County MS,35,211.5,71,615.4,66,758,114,1309.3,71,406.5
2014,Forsyth County GA,5,15.9,19,93.9,19,56.1,31,92.7,23,54
2014,Forsyth County NC,57,94.4,177,380.3,249,540.5,420,830,345,348.9
2014,Fort Bend County TX,86,75.1,209,243.5,336,320.1,413,421.5,244,168.3
2014,Foster County ND,,,,,,,,,,
2014,Fountain County IN,,,,,,,,,,
2014,Franklin City VA,,,,,5,577.4,6,562.3,,
2014,Franklin County AL,0,0,0,0,,,,,,
2014,Franklin County AR,,,,,,,,,,
2014,Franklin County FL,0,0,,,,,6,391.9,,
2014,Franklin County GA,,,,,,,,,,
2014,Franklin County IA,,,,,,,,,,
2014,Franklin County ID,,,,,,,,,,
2014,Franklin County IL,,,,,,,,,,
2014,Franklin County IN,,,,,,,,,,
2014,Franklin County KS,0,0,,,5,172.4,,,5,67.8
2014,Franklin County KY,,,,,,,,,,
2014,Franklin County MA,,,,,,,,,,
2014,Franklin County ME,,,,,,,,,,
2014,Franklin County MO,0,0,5,40.7,10,85.3,27,174.8,19,63.5
2014,Franklin County MS,,,,,,,,,5,196.5
2014,Franklin County NC,9,93.1,13,187.2,22,265.9,43,452.1,30,165.9
2014,Franklin County NE,0,0,0,0,0,0,0,0,0,0
2014,Franklin County NY,,,15,208.7,31,493.7,110,1441.7,,
2014,Franklin County OH,239,116.4,834,378.8,973,589.6,1411,898,815,297.2
2014,Franklin County PA,,,12,67.4,30,160.5,58,274.6,,
2014,Franklin County TN,,,,,,,7,128.7,10,73.9
2014,Franklin County TX,,,6,529.1,5,467.7,5,359.2,,
2014,Franklin County VA,,,7,131,9,148.6,19,228.8,,
2014,Franklin County VT,,,,,,,,,,
2014,Franklin County WA,,,6,42.7,27,228.8,12,132.1,,
2014,Franklin Parish LA,6,185.8,9,365.7,12,538.6,12,458.5,5,81.5
2014,Frederick County MD,,,,,,,,,93,148
2014,Frederick County VA,,,,,10,95,27,212.4,23,98.8
2014,Fredericksburg City VA,,,8,172,17,514.5,19,588.1,,
2014,Freeborn County MN,0,0,0,0,,,,,5,45.3
2014,Freestone County TX,0,0,9,392.5,20,771.6,25,948.4,12,191.6
2014,Fremont County CO,,,9,139.8,35,581.9,36,535.3,,
2014,Fremont County IA,0,0,0,0,,,5,551.9,,
2014,Fremont County ID,,,,,,,,,,
2014,Fremont County WY,,,,,6,137.4,5,101,5,40.6
2014,Fresno County CA,71,39.2,284,198.8,343,294.3,503,444.8,410,200.4
2014,Frio County TX,8,210.5,29,835.5,33,1423,10,480.8,6,151.7
2014,Frontier County NE,,,,,,,,,,
2014,Fulton County AR,,,0,0,,,,,,
2014,Fulton County GA,509,304.6,2438,1492.9,2824,1915,3663,2659.8,2440,1157
2014,Fulton County IL,,,,,,,,,,
2014,Fulton County IN,0,0,0,0,,,,,,
2014,Fulton County KY,,,,,,,,,,
2014,Fulton County NY,,,7,111.8,18,279.6,10,121.9,,
2014,Fulton County OH,,,,,,,7,116.8,8,62
2014,Fulton County PA,0,0,,,,,,,,
2014,Furnas County NE,,,,,,,,,,
2014,Gadsden County FL,20,293.9,60,1042.4,67,1139.1,84,1292.7,57,414.5
2014,Gage County NE,,,,,,,,,,
2014,Gaines County TX,0,0,,,,,,,,
2014,Galax City VA,,,0,0,,,,,0,0
2014,Gallatin County IL,,,,,,,,,,
2014,Gallatin County KY,,,,,,,,,,
2014,Gallatin County MT,,,6,38.1,5,39.6,21,189.3,,
2014,Gallia County OH,,,,,9,254.2,7,170.4,,
2014,Galveston County TX,28,55.6,125,302.2,201,494.4,289,650.4,234,287.5
2014,Garden County NE,0,0,0,0,0,0,0,0,0,0
2014,Garfield County CO,0,0,10,123.3,13,161.9,8,100.9,12,87.8
2014,Garfield County MT,0,0,0,0,0,0,0,0,0,0
2014,Garfield County NE,0,0,0,0,0,0,0,0,0,0
2014,Garfield County OK,,,5,55.7,9,127.5,20,264.8,,
2014,Garfield County UT,,,,,,,,,,
2014,Garfield County WA,,,,,,,,,,
2014,Garland County AR,12,89.4,20,185,39,359.2,62,493.3,41,115
2014,Garrard County KY,,,,,,,,,,
2014,Garrett County MD,,,,,,,,,,
2014,Garvin County OK,,,0,0,,,,,5,59.8
2014,Garza County TX,,,,,12,1526.7,7,788.3,6,433.2
2014,Gasconade County MO,0,0,0,0,0,0,,,,
2014,Gaston County NC,25,78,74,291.8,116,404.8,185,597.5,130,220
2014,Gates County NC,0,0,,,,,5,260.8,,
2014,Geary County KS,,,10,134.1,,,7,259.8,7,140.5
2014,Geauga County OH,,,5,66,5,50.1,9,62,,
2014,Gem County ID,,,,,,,,,,
2014,Genesee County MI,31,46,66,138.7,108,215.1,162,278.7,105,86.1
2014,Genesee County NY,,,9,130.7,18,272.4,26,287.3,,
2014,Geneva County AL,,,,,7,221.4,14,372.4,9,102.5
2014,Gentry County MO,,,,,,,,,,
2014,George County MS,0,0,5,173.8,6,202.7,10,319.8,7,117.4
2014,Georgetown County SC,5,61.6,12,214.1,21,326,29,372.3,16,65.4
2014,Gibson County IN,0,0,0,0,,,7,148,,
2014,Gibson County TN,5,66.8,8,139.1,17,275.2,28,419.9,17,115
2014,Gila County AZ,,,8,162.5,7,154.4,10,157.3,,
2014,Gilchrist County FL,,,,,,,7,308.1,,
2014,Giles County TN,,,10,318.5,,,13,307,17,177.1
2014,Giles County VA,,,0,0,,,,,,
2014,Gillespie County TX,0,0,,,,,,,12,108
2014,Gilliam County OR,,,,,,,,,,
2014,Gilmer County GA,0,0,,,,,19,487.4,6,54.8
2014,Gilmer County WV,,,6,462.2,,,12,1035.4,6,259.9
2014,Gilpin County CO,,,,,,,,,,
2014,Glacier County MT,,,,,,,,,,
2014,Glades County FL,0,0,9,528.8,23,1414.5,32,1928.9,13,267.1
2014,Gladwin County MI,0,0,,,,,,,0,0
2014,Glascock County GA,,,0,0,,,,,0,0
2014,Glasscock County TX,,,,,,,,,,
2014,Glenn County CA,,,,,,,,,,
2014,Gloucester County NJ,9,19,53,152.3,76,202.8,156,347.5,126,157.9
2014,Gloucester County VA,0,0,,,,,14,235.3,14,115.9
2014,Glynn County GA,13,106.3,46,467.1,63,652.2,73,655.9,76,295.2
2014,Gogebic County MI,0,0,0,0,0,0,0,0,0,0
2014,Golden Valley County MT,0,0,,,,,0,0,0,0
2014,Golden Valley County ND,,,,,,,,,,
2014,Goliad County TX,,,,,,,,,,
2014,Gonzales County TX,,,,,,,7,271.2,,
2014,Goochland County VA,0,0,6,322.1,10,370.6,21,572.4,12,150.1
2014,Goodhue County MN,,,,,6,115.3,6,89.4,,
2014,Gooding County ID,,,,,,,,,,
2014,Gordon County GA,,,5,71,22,293.5,11,136.5,,
2014,Goshen County WY,,,,,,,,,,
2014,Gosper County NE,0,0,0,0,0,0,0,0,0,0
2014,Gove County KS,,,,,,,,,,
2014,Grady County GA,,,9,285.2,11,376.3,20,587.7,,
2014,Grady County OK,,,,,5,73.7,10,134,6,39.5
2014,Grafton County NH,,,,,,,,,,
2014,Graham County AZ,,,,,8,169.1,9,219.5,5,58.2
2014,Graham County KS,,,,,,,,,,
2014,Graham County NC,,,,,,,,,,
2014,Grainger County TN,0,0,,,5,170.2,7,201.3,,
2014,Grand County CO,,,0,0,,,5,229.9,,
2014,Grand County UT,0,0,,,0,0,,,,
2014,Grand Forks County ND,,,,,,,,,,
2014,Grand Isle County VT,,,,,,,,,,
2014,Grand Traverse County MI,,,11,95.6,22,202.7,23,179.2,,
2014,Granite County MT,,,,,,,,,,
2014,Grant County AR,,,,,8,347.2,9,341.2,5,94.3
2014,Grant County IN,,,8,113.7,10,134.2,21,234.7,,
2014,Grant County KS,,,,,,,,,,
2014,Grant County KY,,,,,,,,,,
2014,Grant County MN,,,0,0,0,0,,,,
2014,Grant County ND,,,,,,,,,,
2014,Grant County NE,,,,,,,,,0,0
2014,Grant County NM,,,,,6,213.4,7,211.8,8,70
2014,Grant County OK,,,,,,,,,,
2014,Grant County OR,,,,,,,,,,
2014,Grant County SD,,,,,,,,,,
2014,Grant County WA,,,,,10,91.3,17,160.3,7,32.1
2014,Grant County WI,,,,,,,,,,
2014,Grant County WV,0,0,,,,,,,,
2014,Grant Parish LA,,,7,185.7,12,372.7,7,233,,
2014,Granville County NC,8,87.9,25,394.4,63,813.1,95,1017.6,69,408.8
2014,Gratiot County MI,0,0,,,,,,,5,42.3
2014,Graves County KY,,,,,,,,,,
2014,Gray County KS,0,0,0,0,0,0,0,0,0,0
2014,Gray County TX,0,0,5,156,5,162,6,194.7,7,111.6
2014,Grays Harbor County WA,,,9,108.9,10,123,29,308.1,,
2014,Grayson County KY,,,,,,,,,,
2014,Grayson County TX,6,30.7,21,143.5,40,282.3,54,323.4,30,79.8
2014,Grayson County VA,0,0,,,5,254.2,,,,
2014,Greeley County KS,,,,,,,,,,
2014,Greeley County NE,0,0,0,0,0,0,0,0,0,0
2014,Green County KY,,,,,,,,,,
2014,Green County WI,,,,,,,,,5,43.2
2014,Green Lake County WI,0,0,0,0,,,,,,
2014,Greenbrier County WV,,,,,12,296.5,11,222.9,5,38.2
2014,Greene County AL,,,10,1070.7,8,966.2,,,,
2014,Greene County AR,0,0,0,0,12,205.5,8,134.6,5,42.3
2014,Greene County GA,,,,,5,303.8,7,358.4,8,115.2
2014,Greene County IA,,,,,,,,,,
2014,Greene County IL,,,,,,,,,,
2014,Greene County IN,,,,,7,179.2,7,145.5,0,0
2014,Greene County MO,12,21.3,69,171.5,100,302.7,187,541.3,129,167.4
2014,Greene County MS,5,227.8,18,750.9,32,1476,28,1388.2,13,365.7
2014,Greene County NC,,,9,318.7,27,936.2,29,970.5,,
2014,Greene County NY,5,68.9,11,214.3,27,497.5,60,808.6,72,423.8
2014,Greene County OH,15,47.5,23,106,28,154.8,41,188.2,30,63.2
2014,Greene County PA,,,,,6,122.6,8,150.8,8,67.2
2014,Greene County TN,,,,,13,153.9,18,182.6,16,68
2014,Greene County VA,0,0,,,,,5,173,,
2014,Greenlee County AZ,0,0,0,0,,,,,,
2014,Greensville County VA,,,9,516.6,15,849.9,18,955.4,,
2014,Greenup County KY,,,,,,,,,,
2014,Greenville County SC,22,29,96,147.2,109,171.1,184,277.2,85,66.4
2014,Greenwood County KS,,,,,,,,,,
2014,Greenwood County SC,,,21,245.1,25,302.4,36,389.1,,
2014,Greer County OK,0,0,,,6,771.2,,,,
2014,Gregg County TX,12,57.2,112,662.6,110,752.1,108,714.1,77,240.1
2014,Gregory County SD,,,,,,,,,,
2014,Grenada County MS,,,15,607.3,9,344.6,30,1026.3,,
2014,Griggs County ND,,,,,,,,,,
2014,Grimes County TX,5,123.5,12,359.3,25,745.2,28,735.9,21,258.4
2014,Grundy County IA,,,,,,,,,,
2014,Grundy County IL,,,,,,,,,,
2014,Grundy County MO,,,,,,,,,,
2014,Grundy County TN,0,0,0,0,,,,,,
2014,Guadalupe County NM,0,0,,,0,0,,,,
2014,Guadalupe County TX,8,32.1,19,103.6,24,117.7,48,229.7,31,87.6
2014,Guernsey County OH,0,0,,,,,8,144.4,8,62.6
2014,Guilford County NC,118,131.8,355,508.6,477,719.1,631,896.6,438,328.8
2014,Gulf County FL,,,,,6,267.3,15,598.8,7,135.9
2014,Gunnison County CO,0,0,0,0,,,,,,
2014,Guthrie County IA,,,,,,,,,,
2014,Gwinnett County GA,113,75.2,450,384.7,622,465.6,709,540.6,361,216
2014,Haakon County SD,,,,,,,,,,
2014,Habersham County GA,,,,,12,218.2,8,140.5,,
2014,Haines Borough AK,,,,,,,,,,
2014,Hale County AL,,,12,723.3,10,621.5,10,476,,
2014,Hale County TX,,,5,105,8,200.2,5,120.8,,
2014,Halifax County NC,7,87.1,24,408.6,28,479.8,64,848.1,46,264.2
2014,Halifax County VA,7,139.4,13,382.2,9,237.3,21,443,25,190.2
2014,Hall County GA,7,22.1,33,133.9,46,182.6,59,230.8,30,65.3
2014,Hall County NE,0,0,9,110.2,11,145.3,6,77.2,6,38
2014,Hall County TX,,,,,,,,,,
2014,Hamblen County TN,,,7,96,14,170.4,17,192.2,,
2014,Hamilton County FL,6,240.2,32,1758.2,33,1919.7,70,3792,24,563.1
2014,Hamilton County IA,,,,,,,,,,
2014,Hamilton County IL,,,,,,,,,,
2014,Hamilton County IN,13,27.7,20,53.7,37,78.9,95,208.3,43,66.5
2014,Hamilton County KS,,,,,,,,,,
2014,Hamilton County NE,,,,,,,,,,
2014,Hamilton County NY,0,0,0,0,0,0,,,,
2014,Hamilton County OH,178,136.5,460,389.7,474,503.5,804,744,569,257.9
2014,Hamilton County TN,38,70.6,129,268.8,197,447.2,300,635.4,202,194.4
2014,Hamilton County TX,,,0,0,,,5,486.4,0,0
2014,Hamlin County SD,,,,,,,,,,
2014,Hampden County MA,,,,,,,,,,
2014,Hampshire County MA,,,,,,,,,,
2014,Hampshire County WV,,,,,0,0,11,310.2,6,72.6
2014,Hampton City VA,25,99.9,91,426.8,93,617.8,162,893.6,127,351
2014,Hampton County SC,,,13,503.5,19,718.6,31,1098.9,,
2014,Hancock County GA,,,,,,,7,567.3,10,320.5
2014,Hancock County IA,,,,,,,,,,
2014,Hancock County IL,,,,,,,,,,
2014,Hancock County IN,,,6,73.8,8,85.1,20,182,,
2014,Hancock County KY,,,,,,,,,,
2014,Hancock County ME,,,,,,,,,,
2014,Hancock County MS,,,9,166.5,7,128.1,37,565.8,,
2014,Hancock County OH,,,,,6,68,14,135.8,7,31.9
2014,Hancock County TN,0,0,0,0,0,0,0,0,0,0
2014,Hancock County WV,0,0,0,0,,,5,116.1,,
2014,Hand County SD,,,,,,,,,,
2014,Hanover County VA,,,18,185.6,8,63.1,25,151,,
2014,Hansford County TX,0,0,0,0,0,0,0,0,0,0
2014,Hanson County SD,,,,,,,,,,
2014,Haralson County GA,0,0,,,,,6,144.3,13,162.3
2014,Hardee County FL,,,11,298.9,18,548.1,19,576.3,,
2014,Hardeman County TN,5,129.2,12,324.5,9,269.2,11,295.8,7,91.4
2014,Hardeman County TX,,,,,,,,,,
2014,Hardin County IA,,,,,,,,,,
2014,Hardin County IL,,,,,,,,,,
2014,Hardin County KY,,,,,,,,,,
2014,Hardin County OH,,,,,,,,,6,70.6
2014,Hardin County TN,0,0,,,5,165.3,11,306.3,,
2014,Hardin County TX,8,94.6,8,115.1,7,100.6,17,224.6,14,88.7
2014,Harding County NM,,,,,,,,,,
2014,Harding County SD,,,,,,,,,,
2014,Hardy County WV,0,0,0,0,,,,,0,0
2014,Harford County MD,,,,,,,,,111,158
2014,Harlan County KY,,,,,,,,,,
2014,Harlan County NE,0,0,0,0,0,0,0,0,0,0
2014,Harmon County OK,0,0,0,0,0,0,0,0,0,0
2014,Harnett County NC,8,38.1,33,169,61,350.8,87,542,55,201.1
2014,Harney County OR,,,,,,,,,,
2014,Harper County KS,,,,,,,,,,
2014,Harper County OK,,,,,,,,,,
2014,Harris County GA,,,,,5,118.4,15,289.2,17,164.1
2014,Harris County TX,1225,160.7,4380,604.1,5746,901.2,6522,1155.9,4598,522.7
2014,Harrison County IA,,,,,,,,,,
2014,Harrison County IN,,,6,129.4,,,5,84.7,6,50.7
2014,Harrison County KY,,,,,,,,,,
2014,Harrison County MO,0,0,0,0,,,,,,
2014,Harrison County MS,19,56.9,117,408.2,106,432,196,751.4,145,289.3
2014,Harrison County OH,,,,,,,,,,
2014,Harrison County TX,14,127.9,24,298.2,17,213.4,25,290.1,14,74.1
2014,Harrison County WV,,,5,60,7,82,14,144.9,,
2014,Harrisonburg City VA,,,5,61.3,20,382.8,18,396.4,,
2014,Hart County GA,,,,,10,351.9,9,255.4,5,57.1
2014,Hart County KY,,,,,,,,,,
2014,Hartford County CT,88,62,266,229.1,485,440.4,948,715.2,957,365.1
2014,Hartley County TX,,,,,,,,,,
2014,Harvey County KS,,,,,,,,,,
2014,Haskell County KS,,,,,,,,,,
2014,Haskell County OK,0,0,0,0,0,0,,,,
2014,Haskell County TX,0,0,0,0,,,6,827.6,,
2014,Hawaii County HI,5,18.7,21,89.6,37,167.5,122,503.1,165,250.7
2014,Hawkins County TN,,,,,9,127.2,13,155.3,8,42.3
2014,Hayes County NE,,,,,,,,,,
2014,Hays County TX,21,46.4,50,193.5,52,220.4,81,377.1,66,176.1
2014,Haywood County NC,,,,,8,117.4,21,249.1,23,100.9
2014,Haywood County TN,,,10,483.1,27,1299.3,31,1224.8,,
2014,Heard County GA,,,0,0,6,409,,,,
2014,Hemphill County TX,,,,,,,,,,
2014,Hempstead County AR,,,,,6,235.2,,,,
2014,Henderson County IL,,,,,,,,,,
2014,Henderson County KY,,,,,,,,,,
2014,Henderson County NC,0,0,8,72.6,22,172.3,40,272.9,29,67.7
2014,Henderson County TN,,,5,150.3,,,9,224,,
2014,Henderson County TX,5,43.4,8,95.5,23,266.5,36,345,26,93.1
2014,Hendricks County IN,8,32.6,26,131.3,39,170.5,48,211.6,18,48
2014,Hendry County FL,5,75.2,14,257.6,25,514.4,35,725.2,36,401.7
2014,Hennepin County MN,138,77.2,652,314.7,862,544.2,1367,833.7,929,305.8
2014,Henrico County VA,41,86.2,115,251,137,311.8,228,500.4,167,197.4
2014,Henry County AL,,,,,5,237.4,13,570.2,7,116.1
2014,Henry County GA,37,94.8,86,350.5,95,298.9,161,484.4,68,149.1
2014,Henry County IA,0,0,,,,,,,,
2014,Henry County IL,,,,,,,,,,
2014,Henry County IN,,,7,125,13,205.3,22,305.1,,
2014,Henry County KY,,,,,,,,,,
2014,Henry County MO,0,0,,,,,5,167.7,6,78.5
2014,Henry County OH,,,,,,,,,,
2014,Henry County TN,,,,,9,244.8,15,337.3,6,51.5
2014,Henry County VA,,,0,0,15,263,12,151.8,,
2014,Herkimer County NY,,,6,86.3,14,202.3,20,218,,
2014,Hernando County FL,10,44.2,29,176.7,56,312,134,589.2,89,121.8
2014,Hertford County NC,,,19,659.5,16,576.8,41,1233.5,,
2014,Hettinger County ND,,,,,,,,,,
2014,Hickman County KY,,,,,,,,,,
2014,Hickman County TN,,,,,,,8,217.4,8,111.3
2014,Hickory County MO,,,,,,,,,,
2014,Hidalgo County NM,0,0,0,0,0,0,0,0,0,0
2014,Hidalgo County TX,57,33.8,208,188.2,271,250.4,297,340.9,161,106.6
2014,Highland County OH,0,0,,,6,112.8,,,6,45.9
2014,Highland County VA,0,0,0,0,0,0,0,0,0,0
2014,Highlands County FL,,,18,198.9,33,387.7,76,723.3,,
2014,Hill County MT,,,,,,,,,,
2014,Hill County TX,,,,,6,164.1,13,288.7,13,111.2
2014,Hillsborough County FL,288,134.3,921,472.2,1272,711,2061,1129.8,1600,488.2
2014,Hillsborough County NH,,,,,,,,,,
2014,Hillsdale County MI,0,0,,,,,,,7,46.9
2014,Hinds County MS,153,326.2,387,1083.8,501,1734,678,2219.9,486,821.7
2014,Hinsdale County CO,,,,,,,,,,
2014,Hitchcock County NE,0,0,0,0,0,0,0,0,0,0
2014,Hocking County OH,,,0,0,5,140.6,6,146.2,,
2014,Hockley County TX,,,,,,,,,,
2014,Hodgeman County KS,0,0,0,0,0,0,0,0,0,0
2014,Hoke County NC,9,111.7,20,208.8,31,434,39,630.4,42,443
2014,Holmes County FL,,,,,8,335.1,11,404.6,,
2014,Holmes County MS,5,135.1,12,523.1,18,932.2,25,1101.3,9,191.1
2014,Holmes County OH,,,,,,,,,,
