Year,Full Name,M2F Prev Cases,ID Prev Cases,M2M Prev Cases,M2MID Prev Cases,O Prev Cases
2014,Bethel Census Area AK,,,,,
2014,Bexar County TX,820,485,3684,347,43
2014,Bibb County AL,8,5,27,,
2014,Bibb County GA,342,89,423,45,11
2014,Bienville Parish LA,14,,13,,
2014,Big Horn County MT,,,5,,0
2014,Big Horn County WY,,,,,
2014,Big Stone County MN,,,,,
2014,Billings County ND,,,,,
2014,Bingham County ID,,,,,
2014,Black Hawk County IA,27,12,50,,
2014,Blackford County IN,,0,,0,0
2014,Bladen County NC,36,,34,,0
2014,Blaine County ID,,,,,
2014,Blaine County MT,,,,,
2014,Blaine County NE,0,0,0,0,0
2014,Blaine County OK,,,5,,0
2014,Blair County PA,14,,52,,0
2014,Blanco County TX,,,12,,0
2014,Bland County VA,,0,,,0
2014,Bleckley County GA,29,,17,,0
2014,Bledsoe County TN,9,,31,,0
2014,Blount County AL,11,,20,,0
2014,Blount County TN,30,6,74,,
2014,Blue Earth County MN,11,,12,,0
2014,Boise County ID,,,,,
2014,Bolivar County MS,47,9,49,,
2014,Bollinger County MO,,0,7,,0
2014,Bon Homme County SD,,,,,
2014,Bond County IL,,,,,
2014,Bonner County ID,,,,,
2014,Bonneville County ID,,,,,
2014,Boone County AR,,5,6,,0
2014,Boone County IA,,,14,0,0
2014,Boone County IL,,,,,
2014,Boone County IN,7,,26,,0
2014,Boone County KY,23,,36,,
2014,Boone County MO,39,10,120,,
2014,Boone County NE,0,0,0,0,0
2014,Boone County WV,,,9,0,0
2014,Borden County TX,,,,0,0
2014,Bosque County TX,,,9,0,0
2014,Bossier Parish LA,54,20,85,,
2014,Botetourt County VA,6,,14,,0
2014,Bottineau County ND,,,,,
2014,Boulder County CO,58,29,284,,
2014,Boundary County ID,,,,,
2014,Bourbon County KS,,0,,0,
2014,Bourbon County KY,,,,,
2014,Bowie County TX,59,37,127,,
2014,Bowman County ND,,,,,
2014,Box Butte County NE,,,,,
2014,Box Elder County UT,0,0,10,7,0
2014,Boyd County KY,,,,,
2014,Boyd County NE,0,0,0,0,0
2014,Boyle County KY,,,,,
2014,Bracken County KY,,,,,
2014,Bradford County FL,24,17,25,,
2014,Bradford County PA,6,,15,,7
2014,Bradley County AR,,0,,,0
2014,Bradley County TN,21,11,68,,
2014,Branch County MI,,,11,,0
2014,Brantley County GA,11,,14,,0
2014,Braxton County WV,,5,7,,0
2014,Brazoria County TX,166,107,308,70,11
2014,Brazos County TX,116,39,165,,
2014,Breathitt County KY,,,,,
2014,Breckinridge County KY,,,,,
2014,Bremer County IA,0,,6,,0
2014,Brevard County FL,492,159,609,68,37
2014,Brewster County TX,,,,,
2014,Briscoe County TX,0,0,0,0,0
2014,Bristol Bay Borough AK,,,,,
2014,Bristol City VA,,,17,,
2014,Bristol County MA,,,,,
2014,Bristol County RI,,5,18,,0
2014,Broadwater County MT,0,0,0,0,0
2014,Bronx County NY,8177,7368,7576,1430,822
2014,Brooke County WV,,,8,,0
2014,Brookings County SD,,,,,
2014,Brooks County GA,31,,17,,0
2014,Brooks County TX,,6,,0,0
2014,Broome County NY,114,90,130,24,13
2014,Broomfield County CO,,,26,,0
2014,Broward County FL,7005,1141,8888,664,265
2014,Brown County IL,,,,,
2014,Brown County IN,,,10,,0
2014,Brown County KS,,,,,
2014,Brown County MN,,,6,0,0
2014,Brown County NE,,,,,
2014,Brown County OH,6,,18,,0
2014,Brown County SD,,,,,
2014,Brown County TX,10,9,15,11,0
2014,Brown County WI,37,12,135,,
2014,Brule County SD,,,,,
2014,Brunswick County NC,53,13,74,,
2014,Brunswick County VA,17,7,19,,
2014,Bryan County GA,11,,13,,
2014,Bryan County OK,7,,28,,0
2014,Buchanan County IA,0,,8,,0
2014,Buchanan County MO,25,22,84,15,0
2014,Buchanan County VA,,,5,0,0
2014,Buckingham County VA,7,15,21,5,0
2014,Bucks County PA,146,62,260,26,10
2014,Buena Vista City VA,,,,,
2014,Buena Vista County IA,7,,6,,0
2014,Buffalo County NE,5,,7,,0
2014,Buffalo County SD,,,,,
2014,Buffalo County WI,,,,,
2014,Bullitt County KY,,,32,,
2014,Bulloch County GA,89,14,107,,
2014,Bullock County AL,18,7,23,0,0
2014,Buncombe County NC,105,66,351,,
2014,Bureau County IL,,,,,
2014,Burke County GA,42,,23,,0
2014,Burke County NC,12,8,42,11,5
2014,Burke County ND,,,,,
2014,Burleigh County ND,,,,,
2014,Burleson County TX,10,,12,,
2014,Burlington County NJ,281,186,362,52,23
2014,Burnet County TX,,14,21,5,
2014,Burnett County WI,,,,,0
2014,Burt County NE,0,0,0,0,0
2014,Butler County AL,19,,20,,0
2014,Butler County IA,0,0,5,0,0
2014,Butler County KS,9,13,45,,
2014,Butler County KY,,,,,
2014,Butler County MO,11,,22,,0
2014,Butler County NE,,,,,
2014,Butler County OH,60,22,202,,
2014,Butler County PA,9,9,46,,
2014,Butte County CA,37,34,105,28,7
2014,Butte County ID,,,,,
2014,Butte County SD,,,,,
2014,Butts County GA,27,7,49,,
2014,Cabarrus County NC,90,34,148,10,5
2014,Cabell County WV,37,16,82,,
2014,Cache County UT,7,,24,,
2014,Caddo County OK,7,7,22,,
2014,Caddo Parish LA,328,72,489,59,12
2014,Calaveras County CA,,,,,
2014,Calcasieu Parish LA,199,82,234,49,7
2014,Caldwell County KY,,,,,
2014,Caldwell County MO,,,16,,
2014,Caldwell County NC,15,7,33,,
2014,Caldwell County TX,23,17,41,5,0
2014,Caldwell Parish LA,7,,9,,
2014,Caledonia County VT,,,,,
2014,Calhoun County AL,38,14,76,5,0
2014,Calhoun County AR,5,,6,0,
2014,Calhoun County FL,13,,10,,0
2014,Calhoun County GA,10,,19,,0
2014,Calhoun County IA,,,,,
2014,Calhoun County IL,,,,,
2014,Calhoun County MI,44,17,83,5,6
2014,Calhoun County MS,7,,6,,0
2014,Calhoun County SC,14,,16,,0
2014,Calhoun County TX,5,,6,,0
2014,Calhoun County WV,,,,,
2014,Callahan County TX,,,,,0
2014,Callaway County MO,9,13,33,,
2014,Calloway County KY,,,,,
2014,Calumet County WI,,,,0,
2014,Calvert County MD,42,12,39,,
2014,Camas County ID,,,,,
2014,Cambria County PA,32,25,47,,
2014,Camden County GA,25,9,36,,
2014,Camden County MO,7,0,18,,
2014,Camden County NC,,,,,0
2014,Camden County NJ,571,361,624,88,25
2014,Cameron County PA,,,,,
2014,Cameron County TX,189,52,410,,
2014,Cameron Parish LA,,,,,
2014,Camp County TX,5,,11,,0
2014,Campbell County KY,16,10,64,,
2014,Campbell County SD,,,,,
2014,Campbell County TN,5,,12,,
2014,Campbell County VA,17,8,36,,
2014,Campbell County WY,,0,7,,
2014,Canadian County OK,18,10,73,,
2014,Candler County GA,9,,13,,
2014,Cannon County TN,,,19,,0
2014,Canyon County ID,,,,,
2014,Cape Girardeau County MO,14,,44,6,
2014,Cape May County NJ,63,44,58,,
2014,Carbon County MT,,,,,
2014,Carbon County PA,49,8,22,,
2014,Carbon County UT,,,,,0
2014,Carbon County WY,0,,6,,0
2014,Caribou County ID,,,,,
2014,Carlisle County KY,,,,,
2014,Carlton County MN,,,,0,
2014,Caroline County MD,,,,,
2014,Caroline County VA,14,,25,,
2014,Carroll County AR,,,34,9,
2014,Carroll County GA,42,13,87,,
2014,Carroll County IA,,,6,0,0
2014,Carroll County IL,,,,,
2014,Carroll County IN,,0,,,0
2014,Carroll County KY,,,,,
2014,Carroll County MD,34,29,58,,
2014,Carroll County MO,,0,,,0
2014,Carroll County MS,11,,5,,
2014,Carroll County NH,,,,,
2014,Carroll County OH,,0,7,,0
2014,Carroll County TN,10,,15,,0
2014,Carroll County VA,,,7,,0
2014,Carson City NV,13,49,44,,
2014,Carson County TX,,,,,
2014,Carter County KY,,,,,
2014,Carter County MO,,,,,
2014,Carter County MT,0,0,0,0,0
2014,Carter County OK,5,,17,,0
2014,Carter County TN,12,,33,,0
2014,Carteret County NC,18,,24,,0
2014,Carver County MN,16,,26,5,
2014,Cascade County MT,7,,12,,0
2014,Casey County KY,,,,,
2014,Cass County IA,,,,,
2014,Cass County IL,,,,,
2014,Cass County IN,8,,16,,0
2014,Cass County MI,,,8,,0
2014,Cass County MN,5,,10,,
2014,Cass County MO,6,5,51,,
2014,Cass County ND,,,,,
2014,Cass County NE,,,,,
2014,Cass County TX,11,,24,,0
2014,Cassia County ID,,,,,
2014,Castro County TX,,,,,
2014,Caswell County NC,21,10,23,,
2014,Catahoula Parish LA,13,,7,,0
2014,Catawba County NC,53,21,116,,
2014,Catoosa County GA,15,,40,,0
2014,Catron County NM,,,,,
2014,Cattaraugus County NY,23,25,38,,
2014,Cavalier County ND,,,,,
2014,Cayuga County NY,30,61,58,,
2014,Cecil County MD,36,23,48,,
2014,Cedar County IA,5,,6,,0
2014,Cedar County MO,,,,0,0
2014,Cedar County NE,,,,,
2014,Centre County PA,48,36,53,,
2014,Cerro Gordo County IA,5,,9,,0
2014,Chaffee County CO,0,,5,,0
2014,Chambers County AL,29,,49,,0
2014,Chambers County TX,8,5,12,,
2014,Champaign County IL,,,,,
2014,Champaign County OH,8,,17,,0
2014,Chariton County MO,,,,0,0
2014,Charles City County VA,7,,10,,0
2014,Charles County MD,182,28,183,12,6
2014,Charles Mix County SD,,,,,
2014,Charleston County SC,384,157,628,60,21
2014,Charlevoix County MI,0,,,0,0
2014,Charlotte County FL,94,47,145,,
2014,Charlotte County VA,8,,,,0
2014,Charlottesville City VA,28,12,86,,
2014,Charlton County GA,10,5,10,,
2014,Chase County KS,5,,11,,0
2014,Chase County NE,,,,,
2014,Chatham County GA,552,192,735,59,19
2014,Chatham County NC,34,11,51,,
2014,Chattahoochee County GA,6,,5,,0
2014,Chattooga County GA,10,8,42,,
2014,Chautauqua County KS,,,,,
2014,Chautauqua County NY,61,63,91,23,7
2014,Chaves County NM,5,,26,,0
2014,Cheatham County TN,11,,40,,
2014,Cheboygan County MI,,0,10,,0
2014,Chelan County WA,13,6,21,9,0
2014,Chemung County NY,34,51,75,,
2014,Chenango County NY,9,12,28,7,0
2014,Cherokee County AL,5,,14,,0
2014,Cherokee County GA,65,18,151,,
2014,Cherokee County IA,,,,,
2014,Cherokee County KS,9,6,11,6,0
2014,Cherokee County NC,,,8,0,0
2014,Cherokee County OK,,6,17,,
2014,Cherokee County SC,30,5,38,5,0
2014,Cherokee County TX,38,22,42,,
2014,Cherry County NE,,,,,
2014,Chesapeake City VA,159,40,287,16,6
2014,Cheshire County NH,,,,,
2014,Chester County PA,138,76,153,20,8
2014,Chester County SC,6,,17,,0
2014,Chester County TN,,0,6,0,
2014,Chesterfield County SC,17,7,5,,
2014,Chesterfield County VA,164,49,271,15,11
2014,Cheyenne County CO,,,,,
2014,Cheyenne County KS,,,,,
2014,Cheyenne County NE,,,,,
2014,Chickasaw County IA,,,5,,
2014,Chickasaw County MS,11,,17,,0
2014,Chicot County AR,6,,17,,0
2014,Childress County TX,,6,5,,
2014,Chilton County AL,15,,16,,0
2014,Chippewa County MI,,,8,,0
2014,Chippewa County MN,,,6,0,0
2014,Chippewa County WI,,,14,,
2014,Chisago County MN,,,12,0,
2014,Chittenden County VT,31,25,118,,
2014,Choctaw County AL,19,,11,,0
2014,Choctaw County MS,7,0,,0,
2014,Choctaw County OK,,5,9,,0
2014,Chouteau County MT,,,,,
2014,Chowan County NC,11,0,,,
2014,Christian County IL,,,,,
2014,Christian County KY,34,12,50,,
2014,Christian County MO,11,7,36,,
2014,Churchill County NV,7,,13,,0
2014,Cibola County NM,10,17,40,10,0
2014,Cimarron County OK,,,,,
2014,Citrus County FL,52,28,90,,
2014,Clackamas County OR,65,44,309,52,6
2014,Claiborne County MS,13,,11,,0
2014,Claiborne County TN,,,11,0,0
2014,Claiborne Parish LA,17,,24,,0
2014,Clallam County WA,7,9,37,5,0
2014,Clare County MI,6,,19,,0
2014,Clarendon County SC,33,,25,,5
2014,Clarion County PA,,,6,,0
2014,Clark County AR,7,0,17,,
2014,Clark County ID,,,,,
2014,Clark County IL,,,,,
2014,Clark County IN,34,13,121,13,5
2014,Clark County KS,,,,,
2014,Clark County KY,,,,,
2014,Clark County MO,,,,,
2014,Clark County NV,1097,511,4477,507,65
2014,Clark County OH,38,,73,,0
2014,Clark County SD,,,,,
2014,Clark County WA,89,53,376,63,7
2014,Clark County WI,5,,6,,0
2014,Clarke County AL,13,,16,0,
2014,Clarke County GA,101,29,136,,
2014,Clarke County IA,,,,0,0
2014,Clarke County MS,18,,24,,
2014,Clarke County VA,,,9,0,0
2014,Clatsop County OR,,,26,,0
2014,Clay County AL,6,,12,,
2014,Clay County AR,,,8,,0
2014,Clay County FL,107,27,131,,
2014,Clay County GA,10,,5,,0
2014,Clay County IA,,,,,
2014,Clay County IL,,,,,
2014,Clay County IN,8,,10,,
2014,Clay County KS,,,,,
2014,Clay County KY,,,,,
2014,Clay County MN,9,,10,,
2014,Clay County MO,49,15,246,,
2014,Clay County MS,13,5,15,,
2014,Clay County NC,,,,0,0
2014,Clay County NE,,,,,
2014,Clay County SD,,,,,
2014,Clay County TN,,,5,0,
2014,Clay County TX,0,,5,,0
2014,Clay County WV,,,,,
2014,Clayton County GA,497,122,902,57,18
2014,Clayton County IA,,0,,,0
2014,Clear Creek County CO,,,13,,0
2014,Clearfield County PA,7,22,12,,
2014,Clearwater County ID,,,,,
2014,Clearwater County MN,,,,,
2014,Cleburne County AL,5,,,0,0
2014,Cleburne County AR,5,,10,,0
2014,Clermont County OH,24,7,82,,
2014,Cleveland County AR,,,6,,0
2014,Cleveland County NC,73,24,76,,
2014,Cleveland County OK,51,38,160,,
2014,Clinch County GA,18,,,,0
2014,Clinton County IA,9,,26,,0
2014,Clinton County IL,,,,,
2014,Clinton County IN,5,,6,,
2014,Clinton County KY,,,,,
2014,Clinton County MI,7,,29,8,
2014,Clinton County MO,,0,6,,0
2014,Clinton County NY,22,90,75,20,5
2014,Clinton County OH,7,,27,,0
2014,Clinton County PA,,6,10,,0
2014,Cloud County KS,,0,0,,0
2014,Coahoma County MS,93,15,43,,
2014,Coal County OK,,,,,
2014,Cobb County GA,659,178,1519,119,20
2014,Cochise County AZ,34,25,90,,
2014,Cochran County TX,,,,,
2014,Cocke County TN,10,,15,,0
2014,Coconino County AZ,19,21,82,,
2014,Codington County SD,,,,,
2014,Coffee County AL,32,7,17,,
2014,Coffee County GA,41,8,32,,
2014,Coffee County TN,14,,18,,
2014,Coffey County KS,,,,,
2014,Coke County TX,,,,,
2014,Colbert County AL,12,,21,,
2014,Cole County MO,26,15,52,,
2014,Coleman County TX,0,,,,0
2014,Coles County IL,,,,,
2014,Colfax County NE,,,,,
2014,Colfax County NM,,0,5,,0
2014,Colleton County SC,30,9,41,,
2014,Collier County FL,380,63,350,40,16
2014,Collin County TX,371,71,997,61,18
2014,Collingsworth County TX,0,0,0,0,0
2014,Colonial Heights City VA,,0,9,,0
2014,Colorado County TX,12,,8,0,
2014,Colquitt County GA,78,22,56,,
2014,Columbia County AR,10,0,16,,
2014,Columbia County FL,117,58,101,,
2014,Columbia County GA,42,20,86,10,6
2014,Columbia County NY,32,39,95,7,7
2014,Columbia County OR,5,,17,,
2014,Columbia County PA,7,,22,,0
2014,Columbia County WA,,,,,0
2014,Columbia County WI,,,17,,
2014,Columbiana County OH,17,,44,,0
2014,Columbus County NC,65,20,57,,
2014,Colusa County CA,,,,,
2014,Comal County TX,29,16,98,15,5
2014,Comanche County KS,0,0,0,0,0
2014,Comanche County OK,38,17,76,,
2014,Comanche County TX,,,7,,
2014,Concho County TX,,,9,,0
2014,Concordia Parish LA,26,,13,,0
2014,Conecuh County AL,12,,10,,0
2014,Conejos County CO,,,,,
2014,Contra Costa County CA,322,211,1408,127,28
2014,Converse County WY,,,,,
2014,Conway County AR,5,,14,,0
2014,Cook County GA,18,,14,,
2014,Cook County IL,4479,2824,14623,1494,356
2014,Cook County MN,0,0,0,0,0
2014,Cooke County TX,,,13,,0
2014,Cooper County MO,,7,16,,0
2014,Coos County NH,,,,,
2014,Coos County OR,8,9,22,7,0
2014,Coosa County AL,5,0,7,0,0
2014,Copiah County MS,40,7,48,,
2014,Corson County SD,,,,,
2014,Cortland County NY,7,12,33,,
2014,Coryell County TX,62,99,59,25,0
2014,Coshocton County OH,5,0,17,0,0
2014,Costilla County CO,,,,,
2014,Cottle County TX,,,,,
2014,Cotton County OK,,,,,
2014,Cottonwood County MN,,0,5,0,
2014,Covington City VA,6,,6,,0
2014,Covington County AL,11,,23,,
2014,Covington County MS,15,,24,,
2014,Coweta County GA,62,13,120,,
2014,Cowley County KS,,5,11,,
2014,Cowlitz County WA,23,16,59,14,6
2014,Craig County OK,5,5,8,,
2014,Craig County VA,,,,,
2014,Craighead County AR,28,7,80,,
2014,Crane County TX,,,,,
2014,Craven County NC,84,40,81,12,7
2014,Crawford County AR,11,5,29,,
2014,Crawford County GA,9,,12,,0
2014,Crawford County IA,,0,6,,0
2014,Crawford County IL,,,,,
2014,Crawford County IN,0,0,0,0,0
2014,Crawford County KS,,,,,
2014,Crawford County MI,,0,,0,
2014,Crawford County MO,,,10,0,
2014,Crawford County OH,8,,13,,0
2014,Crawford County PA,21,,28,,0
2014,Crawford County WI,0,,6,,0
2014,Creek County OK,7,12,46,7,0
2014,Crenshaw County AL,11,,7,,0
2014,Crisp County GA,46,11,42,,
2014,Crittenden County AR,86,19,77,6,0
2014,Crittenden County KY,,,,,
2014,Crockett County TN,,,6,,
2014,Crockett County TX,,,,,
2014,Crook County OR,0,0,6,5,0
2014,Crook County WY,,,,,
2014,Crosby County TX,,,,,0
2014,Cross County AR,10,,14,0,
2014,Crow Wing County MN,,,12,0,0
2014,Crowley County CO,,,8,,0
2014,Culberson County TX,,,,,
2014,Cullman County AL,13,8,28,,
2014,Culpeper County VA,23,12,40,,
2014,Cumberland County IL,,,,,
2014,Cumberland County KY,,,,,
2014,Cumberland County ME,,,,,
2014,Cumberland County NC,394,126,547,31,21
2014,Cumberland County NJ,188,251,165,33,10
2014,Cumberland County PA,69,81,123,14,7
2014,Cumberland County TN,11,,23,,0
2014,Cumberland County VA,6,,7,,0
2014,Cuming County NE,0,0,0,0,0
2014,Currituck County NC,7,,6,,0
2014,Curry County NM,5,,17,,0
2014,Curry County OR,,,8,,
2014,Custer County CO,,,,,
2014,Custer County ID,,,,,
2014,Custer County MT,,,,,
2014,Custer County NE,,0,,,
2014,Custer County OK,,,10,,0
2014,Custer County SD,,,,,
2014,Cuyahoga County OH,994,371,2552,188,48
2014,Dade County GA,6,,8,,0
2014,Dade County MO,,0,,0,0
2014,Daggett County UT,0,0,0,0,0
2014,Dakota County MN,109,20,203,16,7
2014,Dakota County NE,5,,10,,0
2014,Dale County AL,38,12,52,,
2014,Dallam County TX,0,,5,,0
2014,Dallas County AL,60,,66,,0
2014,Dallas County AR,,,,,
2014,Dallas County IA,8,,32,5,
2014,Dallas County MO,0,,5,,0
2014,Dallas County TX,3096,1011,10722,864,100
2014,Dane County WI,125,35,414,54,10
2014,Daniels County MT,0,0,0,0,0
2014,Danville City VA,44,10,35,,
2014,Dare County NC,7,,13,,0
2014,Darke County OH,,0,25,,
2014,Darlington County SC,50,,34,,0
2014,Dauphin County PA,272,156,363,40,12
2014,Davidson County NC,87,31,113,8,5
2014,Davidson County TN,847,390,2122,168,32
2014,Davie County NC,6,,15,,0
2014,Daviess County IN,,,12,,
2014,Daviess County KY,28,14,39,5,0
2014,Daviess County MO,0,,,0,
2014,Davis County IA,,,,,
2014,Davis County UT,31,9,104,,
2014,Davison County SD,,,,,
2014,Dawes County NE,,,,,
2014,Dawson County GA,5,,12,0,
2014,Dawson County MT,,,,,
2014,Dawson County NE,,,,0,0
2014,Dawson County TX,,0,,,
2014,Day County SD,,,,,
2014,De Baca County NM,0,0,0,0,0
2014,De Soto Parish LA,26,,17,,
2014,De Witt County IL,,,,,
2014,Deaf Smith County TX,,,5,,0
2014,Dearborn County IN,,,7,0,0
2014,Decatur County GA,59,13,45,,
2014,Decatur County IA,0,0,5,0,0
2014,Decatur County IN,,0,11,,0
2014,Decatur County KS,,,,,
2014,Decatur County TN,,,8,0,0
2014,Deer Lodge County MT,,,,,
2014,Defiance County OH,,0,20,,0
2014,Dekalb County AL,9,,26,6,
2014,Dekalb County GA,1446,455,4300,258,53
2014,Dekalb County IL,,,,,
2014,Dekalb County IN,6,,5,,0
2014,Dekalb County MO,,,9,,0
2014,Dekalb County TN,6,,21,,0
2014,Del Norte County CA,,,,,
2014,Delaware County IA,,,,,
2014,Delaware County IN,22,10,57,,
2014,Delaware County NY,11,8,25,,
2014,Delaware County OH,23,,106,8,
2014,Delaware County OK,,5,12,,0
2014,Delaware County PA,404,236,300,31,15
2014,Delta County CO,,,8,,0
2014,Delta County MI,7,,8,,
2014,Delta County TX,,0,,0,0
2014,Denali Borough AK,,,,,
2014,Dent County MO,,,11,,0
2014,Denton County TX,231,72,678,50,17
2014,Denver County CO,461,351,3990,691,23
2014,Des Moines County IA,,,13,0,
2014,Deschutes County OR,18,16,64,,
2014,Desha County AR,9,,11,,0
2014,Desoto County FL,46,10,67,6,0
2014,Desoto County MS,86,16,165,,
2014,Deuel County NE,,,,,
2014,Deuel County SD,,,,,
2014,Dewey County OK,0,0,0,0,0
2014,Dewey County SD,,,,,
2014,Dewitt County TX,,,5,0,
2014,Dickens County TX,,,,,
2014,Dickenson County VA,,,,,0
2014,Dickey County ND,,,,,
2014,Dickinson County IA,,0,,,
2014,Dickinson County KS,9,,9,,
2014,Dickinson County MI,,,,,
2014,Dickson County TN,15,,36,,0
2014,Dillingham Census Area AK,,,,,
2014,Dillon County SC,16,8,22,,
2014,Dimmit County TX,,,,0,0
2014,Dinwiddie County VA,11,,21,,0
2014,District Of Columbia DC,3989,2130,7208,755,150
2014,Divide County ND,,,,,
2014,Dixie County FL,17,7,12,,
2014,Dixon County NE,,,,,
2014,Doddridge County WV,0,,7,,
2014,Dodge County GA,35,18,44,,
2014,Dodge County MN,,0,,0,0
2014,Dodge County NE,,0,,0,
2014,Dodge County WI,14,16,47,,
2014,Dolores County CO,,,,,
2014,Doniphan County KS,,,,,
2014,Donley County TX,,,,,
2014,Dooly County GA,12,5,24,,
2014,Door County WI,,0,6,,
2014,Dorchester County MD,,,,,
2014,Dorchester County SC,69,28,90,15,7
2014,Dougherty County GA,283,56,287,21,10
2014,Douglas County CO,28,6,111,18,0
2014,Douglas County GA,102,26,195,,
2014,Douglas County IL,,,,,
2014,Douglas County KS,10,,69,,5
2014,Douglas County MN,,0,,,0
2014,Douglas County MO,0,0,10,0,0
2014,Douglas County NE,78,20,188,,
2014,Douglas County NV,6,,25,,
2014,Douglas County OR,16,13,33,,
2014,Douglas County SD,,,,,
2014,Douglas County WA,,,5,0,0
2014,Douglas County WI,,,14,0,0
2014,Doña Ana County NM,77,45,198,,
2014,Drew County AR,,,6,,0
2014,Dubois County IN,,,11,,0
2014,Dubuque County IA,12,6,31,7,0
2014,Duchesne County UT,0,,5,,0
2014,Dukes County MA,,,,,
2014,Dundy County NE,0,0,0,0,0
2014,Dunklin County MO,7,,7,,0
2014,Dunn County ND,,,,,
2014,Dunn County WI,,,6,0,0
2014,Dupage County IL,120,44,355,33,11
2014,Duplin County NC,56,16,62,,
2014,Durham County NC,535,211,772,65,15
2014,Dutchess County NY,226,318,256,63,28
2014,Duval County FL,2435,499,2262,245,84
2014,Duval County TX,,5,5,,0
2014,Dyer County TN,8,,18,,0
2014,Eagle County CO,9,,42,,
2014,Early County GA,10,,8,,0
2014,East Baton Rouge Parish LA,1834,474,1146,135,39
2014,East Carroll Parish LA,15,,7,,
2014,East Feliciana Parish LA,60,22,50,14,0
2014,Eastland County TX,,,9,0,0
2014,Eaton County MI,19,6,50,10,0
2014,Eau Claire County WI,,,25,,
2014,Echols County GA,,,,,
2014,Ector County TX,42,18,107,22,0
2014,Eddy County ND,,,,,
2014,Eddy County NM,7,,7,,0
2014,Edgar County IL,,,,,
2014,Edgecombe County NC,126,39,87,,
2014,Edgefield County SC,22,14,36,,
2014,Edmonson County KY,,,,,
2014,Edmunds County SD,,,,,
2014,Edwards County IL,,,,,
2014,Edwards County KS,,,,,
2014,Edwards County TX,,,,,
2014,Effingham County GA,19,,24,,0
2014,Effingham County IL,,,,,
